_id,Year,State,Citizen Category,Ethnic Group,Value ('000)
453,2017,SARAWAK,Malaysian citizens,Indians,2.2
454,2017,SARAWAK,Malaysian citizens,Others,1.3
455,2017,SARAWAK,Non Malaysian citizens,N.A,162.5
456,2017,W.P.KUALA LUMPUR,Total of employed,N.A,844.3
457,2017,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,717.1
458,2017,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,331.8
459,2017,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,315.2
460,2017,W.P.KUALA LUMPUR,Malaysian citizens,Indians,64.4
461,2017,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.8
462,2017,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,127.3
463,2017,W.P.LABUAN,Total of employed,N.A,38.5
464,2017,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,33.6
465,2017,W.P.LABUAN,Malaysian citizens,Bumiputera,28.7
466,2017,W.P.LABUAN,Malaysian citizens,Chinese,4.3
467,2017,W.P.LABUAN,Malaysian citizens,Indians,0.3
468,2017,W.P.LABUAN,Malaysian citizens,Others,0.4
469,2017,W.P.LABUAN,Non Malaysian citizens,N.A,4.8
470,2016,MALAYSIA,Total of employed,N.A,14163.7
471,2016,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11958.4
472,2016,MALAYSIA,Malaysian citizens,Bumiputera,7892
473,2016,MALAYSIA,Malaysian citizens,Chinese,3106.7
474,2016,MALAYSIA,Malaysian citizens,Indians,861.9
475,2016,MALAYSIA,Malaysian citizens,Others,97.9
476,2016,MALAYSIA,Non Malaysian citizens,N.A,2205.3
477,2016,JOHOR,Total of employed,N.A,1580.6
478,2016,JOHOR,Malaysian citizens,Total Malaysian citizens,1365.5
479,2016,JOHOR,Malaysian citizens,Bumiputera,794.7
480,2016,JOHOR,Malaysian citizens,Chinese,469.4
481,2016,JOHOR,Malaysian citizens,Indians,96.8
482,2016,JOHOR,Malaysian citizens,Others,4.5
483,2016,JOHOR,Non Malaysian citizens,N.A,215.2
484,2016,KEDAH,Total of employed,N.A,884.3
485,2016,KEDAH,Malaysian citizens,Total Malaysian citizens,817.1
486,2016,KEDAH,Malaysian citizens,Bumiputera,639.8
487,2016,KEDAH,Malaysian citizens,Chinese,111.5
488,2016,KEDAH,Malaysian citizens,Indians,57.9
489,2016,KEDAH,Malaysian citizens,Others,8
490,2016,KEDAH,Non Malaysian citizens,N.A,67.2
491,2016,KELANTAN,Total of employed,N.A,632.9
492,2016,KELANTAN,Malaysian citizens,Total Malaysian citizens,600.3
493,2016,KELANTAN,Malaysian citizens,Bumiputera,571.2
494,2016,KELANTAN,Malaysian citizens,Chinese,23.9
495,2016,KELANTAN,Malaysian citizens,Indians,1.6
496,2016,KELANTAN,Malaysian citizens,Others,3.6
497,2016,KELANTAN,Non Malaysian citizens,N.A,32.6
498,2016,MELAKA,Total of employed,N.A,397.3
499,2016,MELAKA,Malaysian citizens,Total Malaysian citizens,364.1
500,2016,MELAKA,Malaysian citizens,Bumiputera,242.6
501,2016,MELAKA,Malaysian citizens,Chinese,97.4
502,2016,MELAKA,Malaysian citizens,Indians,23
503,2016,MELAKA,Malaysian citizens,Others,1.1
504,2016,MELAKA,Non Malaysian citizens,N.A,33.2
505,2016,N.SEMBILAN,Total of employed,N.A,466.9
506,2016,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,409.2
507,2016,N.SEMBILAN,Malaysian citizens,Bumiputera,250.7
508,2016,N.SEMBILAN,Malaysian citizens,Chinese,97
509,2016,N.SEMBILAN,Malaysian citizens,Indians,60.7
510,2016,N.SEMBILAN,Malaysian citizens,Others,0.8
511,2016,N.SEMBILAN,Non Malaysian citizens,N.A,57.7
512,2016,PAHANG,Total of employed,N.A,692.2
513,2016,PAHANG,Malaysian citizens,Total Malaysian citizens,616.3
514,2016,PAHANG,Malaysian citizens,Bumiputera,482.7
515,2016,PAHANG,Malaysian citizens,Chinese,105.4
516,2016,PAHANG,Malaysian citizens,Indians,26.4
517,2016,PAHANG,Malaysian citizens,Others,1.7
518,2016,PAHANG,Non Malaysian citizens,N.A,76
519,2016,P.PINANG,Total of employed,N.A,827.4
520,2016,P.PINANG,Malaysian citizens,Total Malaysian citizens,714.7
521,2016,P.PINANG,Malaysian citizens,Bumiputera,316.6
522,2016,P.PINANG,Malaysian citizens,Chinese,326.1
523,2016,P.PINANG,Malaysian citizens,Indians,69.8
524,2016,P.PINANG,Malaysian citizens,Others,2.1
525,2016,P.PINANG,Non Malaysian citizens,N.A,112.7
526,2016,PERAK,Total of employed,N.A,988.2
527,2016,PERAK,Malaysian citizens,Total Malaysian citizens,914.3
528,2016,PERAK,Malaysian citizens,Bumiputera,527
529,2016,PERAK,Malaysian citizens,Chinese,275.3
530,2016,PERAK,Malaysian citizens,Indians,109.8
531,2016,PERAK,Malaysian citizens,Others,2.2
532,2016,PERAK,Non Malaysian citizens,N.A,74
533,2016,PERLIS,Total of employed,N.A,100.1
534,2016,PERLIS,Malaysian citizens,Total Malaysian citizens,95.2
535,2016,PERLIS,Malaysian citizens,Bumiputera,84.3
536,2016,PERLIS,Malaysian citizens,Chinese,7.8
537,2016,PERLIS,Malaysian citizens,Indians,1.2
538,2016,PERLIS,Malaysian citizens,Others,1.9
539,2016,PERLIS,Non Malaysian citizens,N.A,5
540,2016,SELANGOR,Total of employed,N.A,3217.6
541,2016,SELANGOR,Malaysian citizens,Total Malaysian citizens,2725.9
542,2016,SELANGOR,Malaysian citizens,Bumiputera,1540.3
543,2016,SELANGOR,Malaysian citizens,Chinese,836.2
544,2016,SELANGOR,Malaysian citizens,Indians,334.4
545,2016,SELANGOR,Malaysian citizens,Others,15
546,2016,SELANGOR,Non Malaysian citizens,N.A,491.7
547,2016,TERENGGANU,Total of employed,N.A,428.5
548,2016,TERENGGANU,Malaysian citizens,Total Malaysian citizens,411.9
549,2016,TERENGGANU,Malaysian citizens,Bumiputera,397.1
550,2016,TERENGGANU,Malaysian citizens,Chinese,14
551,2016,TERENGGANU,Malaysian citizens,Indians,0.6
552,2016,TERENGGANU,Malaysian citizens,Others,0.1
553,2016,TERENGGANU,Non Malaysian citizens,N.A,16.7
554,2016,SABAH,Total of employed,N.A,1823.7
555,2016,SABAH,Malaysian citizens,Total Malaysian citizens,1075.1
556,2016,SABAH,Malaysian citizens,Bumiputera,866
557,2016,SABAH,Malaysian citizens,Chinese,150.4
558,2016,SABAH,Malaysian citizens,Indians,9
559,2016,SABAH,Malaysian citizens,Others,49.6
560,2016,SABAH,Non Malaysian citizens,N.A,748.7
561,2016,SARAWAK,Total of employed,N.A,1218.2
562,2016,SARAWAK,Malaysian citizens,Total Malaysian citizens,1059
563,2016,SARAWAK,Malaysian citizens,Bumiputera,783.7
564,2016,SARAWAK,Malaysian citizens,Chinese,271.1
565,2016,SARAWAK,Malaysian citizens,Indians,2.5
566,2016,SARAWAK,Malaysian citizens,Others,1.7
567,2016,SARAWAK,Non Malaysian citizens,N.A,159.3
568,2016,W.P.KUALA LUMPUR,Total of employed,N.A,827.2
569,2016,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,718
570,2016,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,328.3
571,2016,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,317.1
572,2016,W.P.KUALA LUMPUR,Malaysian citizens,Indians,67.6
573,2016,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.1
574,2016,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,109.2
575,2016,W.P.LABUAN,Total of employed,N.A,40.2
576,2016,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,35.7
577,2016,W.P.LABUAN,Malaysian citizens,Bumiputera,31.1
578,2016,W.P.LABUAN,Malaysian citizens,Chinese,3.9
579,2016,W.P.LABUAN,Malaysian citizens,Indians,0.2
580,2016,W.P.LABUAN,Malaysian citizens,Others,0.6
581,2016,W.P.LABUAN,Non Malaysian citizens,N.A,4.4
582,2015,MALAYSIA,Total of employed,N.A,14067.7
583,2015,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11940.6
584,2015,MALAYSIA,Malaysian citizens,Bumiputera,7899.7
585,2015,MALAYSIA,Malaysian citizens,Chinese,3081.9
586,2015,MALAYSIA,Malaysian citizens,Indians,868.8
587,2015,MALAYSIA,Malaysian citizens,Others,90.2
588,2015,MALAYSIA,Non Malaysian citizens,N.A,2127.1
589,2015,JOHOR,Total of employed,N.A,1582.6
590,2015,JOHOR,Malaysian citizens,Total Malaysian citizens,1380.4
591,2015,JOHOR,Malaysian citizens,Bumiputera,804.6
592,2015,JOHOR,Malaysian citizens,Chinese,478.5
593,2015,JOHOR,Malaysian citizens,Indians,92.9
594,2015,JOHOR,Malaysian citizens,Others,4.4
595,2015,JOHOR,Non Malaysian citizens,N.A,202.2
596,2015,KEDAH,Total of employed,N.A,881.6
597,2015,KEDAH,Malaysian citizens,Total Malaysian citizens,809.3
598,2015,KEDAH,Malaysian citizens,Bumiputera,632
599,2015,KEDAH,Malaysian citizens,Chinese,112.5
600,2015,KEDAH,Malaysian citizens,Indians,56.8
601,2015,KEDAH,Malaysian citizens,Others,8
602,2015,KEDAH,Non Malaysian citizens,N.A,72.2
603,2015,KELANTAN,Total of employed,N.A,652.1
604,2015,KELANTAN,Malaysian citizens,Total Malaysian citizens,619.4
605,2015,KELANTAN,Malaysian citizens,Bumiputera,589.4
606,2015,KELANTAN,Malaysian citizens,Chinese,23.9
607,2015,KELANTAN,Malaysian citizens,Indians,2
608,2015,KELANTAN,Malaysian citizens,Others,4.1
609,2015,KELANTAN,Non Malaysian citizens,N.A,32.6
610,2015,MELAKA,Total of employed,N.A,398.3
611,2015,MELAKA,Malaysian citizens,Total Malaysian citizens,363
612,2015,MELAKA,Malaysian citizens,Bumiputera,241.2
613,2015,MELAKA,Malaysian citizens,Chinese,97.9
614,2015,MELAKA,Malaysian citizens,Indians,22.6
615,2015,MELAKA,Malaysian citizens,Others,1.2
616,2015,MELAKA,Non Malaysian citizens,N.A,35.4
617,2015,N.SEMBILAN,Total of employed,N.A,468.7
618,2015,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,410.9
619,2015,N.SEMBILAN,Malaysian citizens,Bumiputera,251.4
620,2015,N.SEMBILAN,Malaysian citizens,Chinese,95.8
621,2015,N.SEMBILAN,Malaysian citizens,Indians,63.2
622,2015,N.SEMBILAN,Malaysian citizens,Others,0.5
623,2015,N.SEMBILAN,Non Malaysian citizens,N.A,57.8
624,2015,PAHANG,Total of employed,N.A,697.5
625,2015,PAHANG,Malaysian citizens,Total Malaysian citizens,620
626,2015,PAHANG,Malaysian citizens,Bumiputera,487.8
627,2015,PAHANG,Malaysian citizens,Chinese,105
628,2015,PAHANG,Malaysian citizens,Indians,25.3
629,2015,PAHANG,Malaysian citizens,Others,1.8
630,2015,PAHANG,Non Malaysian citizens,N.A,77.5
631,2015,P.PINANG,Total of employed,N.A,834.2
632,2015,P.PINANG,Malaysian citizens,Total Malaysian citizens,722.3
633,2015,P.PINANG,Malaysian citizens,Bumiputera,321.1
634,2015,P.PINANG,Malaysian citizens,Chinese,327.1
635,2015,P.PINANG,Malaysian citizens,Indians,72.7
636,2015,P.PINANG,Malaysian citizens,Others,1.5
637,2015,P.PINANG,Non Malaysian citizens,N.A,111.8
638,2015,PERAK,Total of employed,N.A,981.8
639,2015,PERAK,Malaysian citizens,Total Malaysian citizens,911.9
640,2015,PERAK,Malaysian citizens,Bumiputera,515.5
641,2015,PERAK,Malaysian citizens,Chinese,280.7
642,2015,PERAK,Malaysian citizens,Indians,112.8
643,2015,PERAK,Malaysian citizens,Others,3
644,2015,PERAK,Non Malaysian citizens,N.A,69.9
645,2015,PERLIS,Total of employed,N.A,98.2
646,2015,PERLIS,Malaysian citizens,Total Malaysian citizens,93.3
647,2015,PERLIS,Malaysian citizens,Bumiputera,82.4
648,2015,PERLIS,Malaysian citizens,Chinese,7.6
649,2015,PERLIS,Malaysian citizens,Indians,1.5
650,2015,PERLIS,Malaysian citizens,Others,1.9
651,2015,PERLIS,Non Malaysian citizens,N.A,4.8
652,2015,SELANGOR,Total of employed,N.A,3135
653,2015,SELANGOR,Malaysian citizens,Total Malaysian citizens,2666.3
654,2015,SELANGOR,Malaysian citizens,Bumiputera,1527.2
655,2015,SELANGOR,Malaysian citizens,Chinese,784.4
656,2015,SELANGOR,Malaysian citizens,Indians,340.2
657,2015,SELANGOR,Malaysian citizens,Others,14.6
658,2015,SELANGOR,Non Malaysian citizens,N.A,468.7
659,2015,TERENGGANU,Total of employed,N.A,420.5
660,2015,TERENGGANU,Malaysian citizens,Total Malaysian citizens,402.3
661,2015,TERENGGANU,Malaysian citizens,Bumiputera,389.4
662,2015,TERENGGANU,Malaysian citizens,Chinese,12.1
663,2015,TERENGGANU,Malaysian citizens,Indians,0.8
664,2015,TERENGGANU,Malaysian citizens,Others,0.1
665,2015,TERENGGANU,Non Malaysian citizens,N.A,18.1
666,2015,SABAH,Total of employed,N.A,1771.1
667,2015,SABAH,Malaysian citizens,Total Malaysian citizens,1062.7
668,2015,SABAH,Malaysian citizens,Bumiputera,862.8
669,2015,SABAH,Malaysian citizens,Chinese,152.1
670,2015,SABAH,Malaysian citizens,Indians,6
671,2015,SABAH,Malaysian citizens,Others,41.9
672,2015,SABAH,Non Malaysian citizens,N.A,708.4
673,2015,SARAWAK,Total of employed,N.A,1214.8
674,2015,SARAWAK,Malaysian citizens,Total Malaysian citizens,1066.4
675,2015,SARAWAK,Malaysian citizens,Bumiputera,789.5
676,2015,SARAWAK,Malaysian citizens,Chinese,273.8
677,2015,SARAWAK,Malaysian citizens,Indians,1.7
678,2015,SARAWAK,Malaysian citizens,Others,1.5
679,2015,SARAWAK,Non Malaysian citizens,N.A,148.3
680,2015,W.P.KUALA LUMPUR,Total of employed,N.A,853.4
681,2015,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,741
682,2015,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,339.4
683,2015,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,326.5
684,2015,W.P.KUALA LUMPUR,Malaysian citizens,Indians,69.8
685,2015,W.P.KUALA LUMPUR,Malaysian citizens,Others,5.3
686,2015,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,112.4
687,2015,W.P.LABUAN,Total of employed,N.A,39.5
688,2015,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,34.8
689,2015,W.P.LABUAN,Malaysian citizens,Bumiputera,30.2
690,2015,W.P.LABUAN,Malaysian citizens,Chinese,3.9
691,2015,W.P.LABUAN,Malaysian citizens,Indians,0.2
692,2015,W.P.LABUAN,Malaysian citizens,Others,0.6
693,2015,W.P.LABUAN,Non Malaysian citizens,N.A,4.6
694,2015,W.P.PUTRAJAYA,Total of employed,N.A,38.5
695,2015,W.P.PUTRAJAYA,Malaysian citizens,Total Malaysian citizens,36.4
696,2015,W.P.PUTRAJAYA,Malaysian citizens,Bumiputera,35.9
697,2015,W.P.PUTRAJAYA,Malaysian citizens,Chinese,0.1
698,2015,W.P.PUTRAJAYA,Malaysian citizens,Indians,0.4
699,2015,W.P.PUTRAJAYA,Malaysian citizens,Others,0
700,2015,W.P.PUTRAJAYA,Non Malaysian citizens,N.A,2.1
701,2014,MALAYSIA,Total of employed,N.A,13852.6
702,2014,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11741.7
703,2014,MALAYSIA,Malaysian citizens,Bumiputera,7773.3
704,2014,MALAYSIA,Malaysian citizens,Chinese,3034.1
705,2014,MALAYSIA,Malaysian citizens,Indians,866.2
706,2014,MALAYSIA,Malaysian citizens,Others,68.1
707,2014,MALAYSIA,Non Malaysian citizens,N.A,2110.9
708,2014,JOHOR,Total of employed,N.A,1579.7
709,2014,JOHOR,Malaysian citizens,Total Malaysian citizens,1375.7
710,2014,JOHOR,Malaysian citizens,Bumiputera,796.5
711,2014,JOHOR,Malaysian citizens,Chinese,479.2
712,2014,JOHOR,Malaysian citizens,Indians,96.2
713,2014,JOHOR,Malaysian citizens,Others,3.8
714,2014,JOHOR,Non Malaysian citizens,N.A,204.1
715,2014,KEDAH,Total of employed,N.A,859.8
716,2014,KEDAH,Malaysian citizens,Total Malaysian citizens,794.6
717,2014,KEDAH,Malaysian citizens,Bumiputera,617.8
718,2014,KEDAH,Malaysian citizens,Chinese,111.3
719,2014,KEDAH,Malaysian citizens,Indians,57.1
720,2014,KEDAH,Malaysian citizens,Others,8.4
721,2014,KEDAH,Non Malaysian citizens,N.A,65.2
722,2014,KELANTAN,Total of employed,N.A,625.2
723,2014,KELANTAN,Malaysian citizens,Total Malaysian citizens,593.6
724,2014,KELANTAN,Malaysian citizens,Bumiputera,563.1
725,2014,KELANTAN,Malaysian citizens,Chinese,24.4
726,2014,KELANTAN,Malaysian citizens,Indians,1.8
727,2014,KELANTAN,Malaysian citizens,Others,4.3
728,2014,KELANTAN,Non Malaysian citizens,N.A,31.6
729,2014,MELAKA,Total of employed,N.A,394.9
730,2014,MELAKA,Malaysian citizens,Total Malaysian citizens,360.5
731,2014,MELAKA,Malaysian citizens,Bumiputera,238.7
732,2014,MELAKA,Malaysian citizens,Chinese,99.5
733,2014,MELAKA,Malaysian citizens,Indians,21.4
734,2014,MELAKA,Malaysian citizens,Others,0.9
735,2014,MELAKA,Non Malaysian citizens,N.A,34.4
736,2014,N.SEMBILAN,Total of employed,N.A,466.5
737,2014,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,404.5
738,2014,N.SEMBILAN,Malaysian citizens,Bumiputera,249.1
739,2014,N.SEMBILAN,Malaysian citizens,Chinese,94
740,2014,N.SEMBILAN,Malaysian citizens,Indians,60.8
741,2014,N.SEMBILAN,Malaysian citizens,Others,0.7
742,2014,N.SEMBILAN,Non Malaysian citizens,N.A,62
743,2014,PAHANG,Total of employed,N.A,683.2
744,2014,PAHANG,Malaysian citizens,Total Malaysian citizens,605.3
745,2014,PAHANG,Malaysian citizens,Bumiputera,473.1
746,2014,PAHANG,Malaysian citizens,Chinese,102.1
747,2014,PAHANG,Malaysian citizens,Indians,28.6
748,2014,PAHANG,Malaysian citizens,Others,1.6
749,2014,PAHANG,Non Malaysian citizens,N.A,77.9
750,2014,P.PINANG,Total of employed,N.A,839.2
751,2014,P.PINANG,Malaysian citizens,Total Malaysian citizens,726.6
752,2014,P.PINANG,Malaysian citizens,Bumiputera,323.6
753,2014,P.PINANG,Malaysian citizens,Chinese,331.1
754,2014,P.PINANG,Malaysian citizens,Indians,70
755,2014,P.PINANG,Malaysian citizens,Others,1.9
756,2014,P.PINANG,Non Malaysian citizens,N.A,112.6
757,2014,PERAK,Total of employed,N.A,954.1
758,2014,PERAK,Malaysian citizens,Total Malaysian citizens,885.9
759,2014,PERAK,Malaysian citizens,Bumiputera,510.2
760,2014,PERAK,Malaysian citizens,Chinese,264.5
761,2014,PERAK,Malaysian citizens,Indians,109.2
762,2014,PERAK,Malaysian citizens,Others,1.9
763,2014,PERAK,Non Malaysian citizens,N.A,68.2
764,2014,PERLIS,Total of employed,N.A,95.2
765,2014,PERLIS,Malaysian citizens,Total Malaysian citizens,91.1
766,2014,PERLIS,Malaysian citizens,Bumiputera,80.5
767,2014,PERLIS,Malaysian citizens,Chinese,7.3
768,2014,PERLIS,Malaysian citizens,Indians,1.4
769,2014,PERLIS,Malaysian citizens,Others,1.9
770,2014,PERLIS,Non Malaysian citizens,N.A,4.1
771,2014,SELANGOR,Total of employed,N.A,3033.6
772,2014,SELANGOR,Malaysian citizens,Total Malaysian citizens,2577
773,2014,SELANGOR,Malaysian citizens,Bumiputera,1469.1
774,2014,SELANGOR,Malaysian citizens,Chinese,765
775,2014,SELANGOR,Malaysian citizens,Indians,328.1
776,2014,SELANGOR,Malaysian citizens,Others,14.8
777,2014,SELANGOR,Non Malaysian citizens,N.A,456.6
778,2014,TERENGGANU,Total of employed,N.A,414.9
779,2014,TERENGGANU,Malaysian citizens,Total Malaysian citizens,395.7
780,2014,TERENGGANU,Malaysian citizens,Bumiputera,383.8
781,2014,TERENGGANU,Malaysian citizens,Chinese,11.2
782,2014,TERENGGANU,Malaysian citizens,Indians,0.5
783,2014,TERENGGANU,Malaysian citizens,Others,0.2
784,2014,TERENGGANU,Non Malaysian citizens,N.A,19.2
785,2014,SABAH,Total of employed,N.A,1740.9
786,2014,SABAH,Malaysian citizens,Total Malaysian citizens,1041.2
787,2014,SABAH,Malaysian citizens,Bumiputera,854.3
788,2014,SABAH,Malaysian citizens,Chinese,146.4
789,2014,SABAH,Malaysian citizens,Indians,17
790,2014,SABAH,Malaysian citizens,Others,23.4
791,2014,SABAH,Non Malaysian citizens,N.A,699.8
792,2014,SARAWAK,Total of employed,N.A,1232.2
793,2014,SARAWAK,Malaysian citizens,Total Malaysian citizens,1078.3
794,2014,SARAWAK,Malaysian citizens,Bumiputera,805.2
795,2014,SARAWAK,Malaysian citizens,Chinese,269
796,2014,SARAWAK,Malaysian citizens,Indians,3.1
797,2014,SARAWAK,Malaysian citizens,Others,1
798,2014,SARAWAK,Non Malaysian citizens,N.A,153.9
799,2014,W.P.KUALA LUMPUR,Total of employed,N.A,852
800,2014,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,736.7
801,2014,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,339.6
802,2014,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,324.3
803,2014,W.P.KUALA LUMPUR,Malaysian citizens,Indians,70.1
804,2014,W.P.KUALA LUMPUR,Malaysian citizens,Others,2.7
805,2014,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,115.2
806,2014,W.P.LABUAN,Total of employed,N.A,40.8
807,2014,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,36.7
808,2014,W.P.LABUAN,Malaysian citizens,Bumiputera,31
809,2014,W.P.LABUAN,Malaysian citizens,Chinese,4.7
810,2014,W.P.LABUAN,Malaysian citizens,Indians,0.3
811,2014,W.P.LABUAN,Malaysian citizens,Others,0.6
812,2014,W.P.LABUAN,Non Malaysian citizens,N.A,4.1
813,2014,W.P.PUTRAJAYA,Total of employed,N.A,40.3
814,2014,W.P.PUTRAJAYA,Malaysian citizens,Total Malaysian citizens,38.2
815,2014,W.P.PUTRAJAYA,Malaysian citizens,Bumiputera,37.7
816,2014,W.P.PUTRAJAYA,Malaysian citizens,Chinese,0.1
817,2014,W.P.PUTRAJAYA,Malaysian citizens,Indians,0.4
818,2014,W.P.PUTRAJAYA,Malaysian citizens,Others,0
819,2014,W.P.PUTRAJAYA,Non Malaysian citizens,N.A,2.2
820,2013,MALAYSIA,Total of employed,N.A,13545.4
821,2013,MALAYSIA,Malaysian citizens,Total Malaysian citizens,11425.2
822,2013,MALAYSIA,Malaysian citizens,Bumiputera,7506.8
823,2013,MALAYSIA,Malaysian citizens,Chinese,2994.7
824,2013,MALAYSIA,Malaysian citizens,Indians,839.5
825,2013,MALAYSIA,Malaysian citizens,Others,84.2
826,2013,MALAYSIA,Non Malaysian citizens,N.A,2120.2
827,2013,JOHOR,Total of employed,N.A,1553.4
828,2013,JOHOR,Malaysian citizens,Total Malaysian citizens,1356.3
829,2013,JOHOR,Malaysian citizens,Bumiputera,788.4
830,2013,JOHOR,Malaysian citizens,Chinese,470
831,2013,JOHOR,Malaysian citizens,Indians,93.7
832,2013,JOHOR,Malaysian citizens,Others,4.2
833,2013,JOHOR,Non Malaysian citizens,N.A,197.2
834,2013,KEDAH,Total of employed,N.A,842.3
835,2013,KEDAH,Malaysian citizens,Total Malaysian citizens,772.2
836,2013,KEDAH,Malaysian citizens,Bumiputera,601
837,2013,KEDAH,Malaysian citizens,Chinese,106.6
838,2013,KEDAH,Malaysian citizens,Indians,56.1
839,2013,KEDAH,Malaysian citizens,Others,8.4
840,2013,KEDAH,Non Malaysian citizens,N.A,70.1
841,2013,KELANTAN,Total of employed,N.A,602.7
842,2013,KELANTAN,Malaysian citizens,Total Malaysian citizens,571.2
843,2013,KELANTAN,Malaysian citizens,Bumiputera,542
844,2013,KELANTAN,Malaysian citizens,Chinese,23.7
845,2013,KELANTAN,Malaysian citizens,Indians,1.6
846,2013,KELANTAN,Malaysian citizens,Others,3.9
847,2013,KELANTAN,Non Malaysian citizens,N.A,31.5
848,2013,MELAKA,Total of employed,N.A,375.5
849,2013,MELAKA,Malaysian citizens,Total Malaysian citizens,340.5
850,2013,MELAKA,Malaysian citizens,Bumiputera,225.5
851,2013,MELAKA,Malaysian citizens,Chinese,92.7
852,2013,MELAKA,Malaysian citizens,Indians,21
853,2013,MELAKA,Malaysian citizens,Others,1.2
854,2013,MELAKA,Non Malaysian citizens,N.A,35.1
855,2013,N.SEMBILAN,Total of employed,N.A,464.1
856,2013,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,397.3
857,2013,N.SEMBILAN,Malaysian citizens,Bumiputera,245.2
858,2013,N.SEMBILAN,Malaysian citizens,Chinese,94.1
859,2013,N.SEMBILAN,Malaysian citizens,Indians,57.3
860,2013,N.SEMBILAN,Malaysian citizens,Others,0.8
861,2013,N.SEMBILAN,Non Malaysian citizens,N.A,66.8
862,2013,PAHANG,Total of employed,N.A,659.8
863,2013,PAHANG,Malaysian citizens,Total Malaysian citizens,582.2
864,2013,PAHANG,Malaysian citizens,Bumiputera,457
